code,mean,map,pre,rec,f1
Log4Jv2Logger,0.7913375496864319,0.2,0.2,1.0,0.33333333333333337
IDroneMonitoringServiceInstance,0.7841875910758972,0.2,0.2,0.25,0.22222222222222224
NVector,0.8120560199022293,0,0,0,0
SimpleSimulator,0.7980700433254242,0.3333333333333333,0.1,0.3333333333333333,0.15384615384615383
DispatchQueueManager,0.7706736028194427,0,0,0,0
PVector,0.7052308171987534,0,0,0,0
MissionPlanningServiceRemoteFacade,0.7685510260718209,0.5,0.14285714285714285,0.5,0.22222222222222224
GroundstationConnector,0.7700048784414927,0.2,0.08333333333333333,0.1111111111111111,0.09523809523809525
Configuration,0.7924543172121048,0,0,0,0
DronologyMonitoringManager,0.7892059922218323,0.5,0.2,1.0,0.33333333333333337
MissionPlanningService,0.7934586676684293,0,0,0,0
MyUI,0.7704138628074101,0.2556818181818182,0.2857142857142857,0.4,0.3333333333333333
VirtualDrone,0.8064043058289422,0.3566849816849817,0.2222222222222222,0.3333333333333333,0.26666666666666666
PhysicalDrone,0.828798348489015,0.18333333333333335,0.08695652173913043,0.14285714285714285,0.1081081081081081
FlightZoneManager2,0.8406937122344971,0.9276315789473685,0.44,0.55,0.48888888888888893
NVECSimulator,0.8122947216033936,0.41666666666666663,0.125,1.0,0.2222222222222222
FREditModeController,0.7566248774528503,0,0,0,0
DroneMonitoringServiceInstance,0.7539157718420029,0,0,0,0
ManagedDrone,0.8205585025605702,0.19215686274509805,0.14285714285714285,0.25,0.18181818181818182
SimpleTakeoffFlightPlan,0.8565549289478975,0,0,0,0
MissionPlanningServiceInstance,0.8050678121416193,0,0,0,0
ILogger,0.7753996849060059,0,0,0,0
DroneFlightStateManager,0.7988028009732564,0.7036023500309215,0.4666666666666667,0.5833333333333334,0.5185185185185186
SynchronizationManager,0.8133459766705831,1.0,0.06666666666666667,0.5,0.11764705882352941
WriteDispatcher,0.7700165922825153,0,0,0,0
DummyLockObject,0.7665737867355347,0,0,0,0
DroneConnectorService,0.753302663564682,0,0,0,0
AFMissionOperations,0.789680974824088,0.16666666666666666,0.14285714285714285,1.0,0.25
IMissionPlanningServiceInstance,0.7799223202925462,0,0,0,0
FlightPlan,0.8404269624840129,0.14652014652014653,0.13636363636363635,0.375,0.19999999999999998
IFlightDirector,0.8223510459065437,0,0,0,0
IMissionPlanningRemoteService,0.7734363079071045,0.16666666666666666,0.14285714285714285,0.5,0.22222222222222224
DistanceChecker,0.796675443649292,0,0,0,0
IDroneConnectorServiceInstance,0.7417255938053131,0,0,0,0
AFMapComponent,0.8009132087230683,0.6291589363017934,0.35,0.4117647058823529,0.37837837837837834
RemindsConnector,0.8022989493149978,0,0,0,0
SetMonitoringFrequencyCommand,0.7733148336410522,0.5833333333333333,0.4,0.5,0.4444444444444445
SendToSubscriberCallable,0.7595703303813934,0,0,0,0
UAVProxy,0.8032487665905672,0,0,0,0
IManagedDroneStateChangeListener,0.74124147494634,0,0,0,0
JSONMissionPlanReader,0.7928295433521271,0,0,0,0
IRemoteManager,0.7316764891147614,0,0,0,0
IDroneMonitoringRemoteService,0.7981596125496758,0,0,0,0
Log4jv2RootLogger,0.7687761783599854,1.0,0.25,1.0,0.4
InfoNotification,0.7832552989323934,0,0,0,0
SimpleMonitor,0.7495784560839335,0,0,0,0
DroneMonitoringService,0.7715852975845336,1.0,0.2,0.25,0.22222222222222224
IDroneCommand,0.7716876327991485,0.14285714285714285,0.1,0.3333333333333333,0.15384615384615383
CoordinatedTakeoffPattern,0.8253425538539887,1.0,0.1,0.5,0.16666666666666669
PatternTask,0.7276653902871268,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2
FlightRoutePersistenceProvider,0.7647791306177775,0,0,0,0
RemoteManager,0.7187479808926582,0,0,0,0
IFlightPlan,0.8384024341901143,0.07142857142857142,0.06666666666666667,0.16666666666666666,0.09523809523809522
AFInfoPanel,0.7996181363151187,0.4928571428571428,0.19047619047619047,0.5714285714285714,0.2857142857142857
CollisionInfo,0.7837570011615753,0,0,0,0
MissionController,0.7951519168340243,1.0,0.07692307692307693,0.5,0.13333333333333336
IMonitoringDataHandler,0.7338718622922897,0,0,0,0
FRInfoPanel,0.8150781772353433,0.75,0.18181818181818182,0.4,0.25000000000000006
MissionHandler,0.7695197880268096,0,0,0,0
IDroneSetupRemoteService,0.7662480920553207,0.3333333333333333,0.25,0.2,0.22222222222222224
RuntimeDroneTypes,0.734525033405849,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.7923713147640228,0,0,0,0
SyncConstants,0.8203603716997,1.0,0.15384615384615385,0.6666666666666666,0.25
IDroneSetupServiceInstance,0.7910068008032712,0,0,0,0
SetStateFrequencyCommand,0.7866576512654623,0.8333333333333333,0.2222222222222222,0.5,0.30769230769230765
DroneConnectorServiceInstance,0.7595114328644492,0,0,0,0
IDrone,0.8040383830666542,0,0,0,0
CommandIds,0.8207328716913859,0.6428571428571428,0.08333333333333333,0.4,0.13793103448275862
IDroneCommandHandler,0.7487258374691009,0,0,0,0
SetGimbalTargetCommand,0.7679104089736939,0,0,0,0
AFInfoBox,0.8127023634456453,0.4154901960784313,0.23809523809523808,0.5555555555555556,0.33333333333333326
FlightManagerService,0.8523897727330526,0.3394736842105263,0.16666666666666666,0.3333333333333333,0.2222222222222222
FlightInfo,0.809887808561325,0.5,0.1,0.3333333333333333,0.15384615384615383
FullMissionPlan,0.8276249289512634,0.6438492063492063,0.3,0.8571428571428571,0.4444444444444444
FRMapComponent,0.820723295211792,0.5916666666666667,0.2727272727272727,0.3333333333333333,0.3
IMissionPlan,0.7991050958633423,0.16666666666666666,0.1,0.5,0.16666666666666669
FRTableDisplay,0.7429951727390289,0,0,0,0
FRMetaInfo,0.7987046658992767,0.6666666666666666,0.2,0.5,0.28571428571428575
DroneSetupServiceRemoteFacade,0.774472314864397,1.0,0.0625,0.2,0.09523809523809523
NvecInterpolator,0.8001866489648819,1.0,0.125,0.3333333333333333,0.18181818181818182
IMovementSimulator,0.7993631362915039,0,0,0,0
SynchronizationState,0.7963895627430507,0.16666666666666666,0.14285714285714285,0.5,0.22222222222222224
DronologyServiceRunner,0.7753961248831316,0,0,0,0
DroneSetupService,0.8041214599059179,0.25,0.038461538461538464,0.14285714285714285,0.060606060606060615
FRMainLayout,0.8071387626908042,0.6442424242424243,0.45454545454545453,0.5555555555555556,0.5
IFlightManagerServiceInstance,0.8489869212110838,0.05555555555555555,0.041666666666666664,0.1,0.058823529411764705
IUAVProxy,0.7985288363236648,0,0,0,0
WatchServiceRunner,0.731477752327919,0,0,0,0
FlightSimulator,0.8156034151713053,0,0,0,0
RemoteRMIRemoteObject,0.7717096656560898,0,0,0,0
SetVelocityCommand,0.8018454313278198,1.0,0.3333333333333333,0.25,0.28571428571428575
DronologyActionExecutor,0.8327118521151335,0,0,0,0
AFDragLayout,0.8098106299127851,0.5714285714285714,0.14285714285714285,0.4,0.21052631578947364
SoloDirector,0.8191465218861897,0.6666666666666666,0.2,0.5,0.28571428571428575
SetGroundSpeedCommand,0.8018810044635426,1.0,0.18181818181818182,0.5,0.26666666666666666
IFlightPattern,0.8162785235204195,1.0,0.05263157894736842,0.5,0.09523809523809525
UAVMissionPlan,0.8291984379291535,0.15604575163398693,0.15,0.75,0.24999999999999997
IPlanStatusChangeListener,0.76935704265322,0,0,0,0
DroneInitializationInfo,0.7492007953780038,0,0,0,0
DronologyConstants,0.7389809389909109,0,0,0,0
WorkspaceInitializer,0.7398943603038788,0,0,0,0
FlightRouteInfo,0.7948427866486942,0,0,0,0
FlightRouteplanningService,0.7927684741360801,0.3214285714285714,0.14285714285714285,0.5,0.22222222222222224
ArtifactIdentifier,0.737080454826355,0,0,0,0
LandTask,0.7884374459584554,0,0,0,0
CoordinatedLandingPattern,0.8204371200667487,0.5,0.05555555555555555,0.5,0.09999999999999999
FRControlsComponent,0.7585334181785583,0,0,0,0
IFlightRoute,0.812175065279007,0,0,0,0
DroneSetupServiceInstance,0.8004679083824158,0.5,0.05,0.16666666666666666,0.07692307692307691
ReadDispatcher,0.7702462948285617,0,0,0,0
FlightRouteplanningServiceInstance,0.8067150803712698,0.1986161986161986,0.23076923076923078,0.6,0.33333333333333337
AFEmergencyComponent,0.7652985254923502,0.5,0.1111111111111111,0.3333333333333333,0.16666666666666666
AFMainLayout,0.8126887877782186,0.6388888888888888,0.5,0.375,0.42857142857142855
StatusDispatchThread,0.8005149908687758,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.811897587031126,0.2,0.125,0.6666666666666666,0.21052631578947367
FlightMissionManager,0.794997476041317,0,0,0,0
LandingStrategy,0.7936379671096802,0,0,0,0
SynchronizationPoint,0.8319498499234518,0.16666666666666666,0.08333333333333333,0.5,0.14285714285714285
DroneFleetManager,0.7488665878772736,1.0,0.3333333333333333,0.25,0.28571428571428575
TaskList,0.7224754757351346,0,0,0,0
MissionPlan,0.7689740874550559,0,0,0,0
MonitoringDispatchThread,0.7683766713509192,0,0,0,0
AFAssignRouteComponent,0.8129461093952781,0.7333333333333334,0.21052631578947367,0.5714285714285714,0.3076923076923077
SyncTask,0.8309221168359121,0,0,0,0
AFFollowBar,0.7895866494912368,0.8333333333333333,0.15384615384615385,1.0,0.2666666666666667
ImageProvider,0.805380445260268,0,0,0,0
AFMapViewOperations,0.8171729537156912,0,0,0,0
NavigationBar,0.7803191116877964,0,0,0,0
FlightManagerServiceRemoteFacade,0.8237776947021485,0.11582491582491583,0.12,0.3,0.17142857142857143
IStopStrategy,0.7696312606334687,0,0,0,0
TakeoffCommand,0.8029989302158356,1.0,0.1,0.25,0.14285714285714288
AFControlsComponent,0.8196630120277405,0.25,0.1,0.5,0.16666666666666669
TakeoffAltitudeWindow,0.818379989692143,0,0,0,0
FlyingFieldDemoScript,0.785848501850577,0,0,0,0
IFlightRouteplanningServiceInstance,0.795306533575058,0.09090909090909091,0.0625,0.3333333333333333,0.10526315789473684
IFlightManagerRemoteService,0.8387131507580097,0.41666666666666663,0.07692307692307693,0.2222222222222222,0.1142857142857143
DelayTask,0.7916876152157784,1.0,0.125,1.0,0.2222222222222222
IStartstrategy,0.7661601960659027,0.1111111111111111,0.1,0.3333333333333333,0.15384615384615383
Waypoint,0.7910516500473023,0,0,0,0
EmergencyStopCommand,0.7761586010456085,0,0,0,0
LandCommand,0.7990670957063374,0.3333333333333333,0.05263157894736842,1.0,0.1
FlightInfoCreator,0.7924973326069968,0.225,0.14285714285714285,0.5,0.22222222222222224
TakeoffTask,0.8054193625083337,0,0,0,0
GoToCommand,0.763373851776123,0,0,0,0
FlightPlanInfo,0.8351799742035244,0,0,0,0
WaypointTask,0.8041866975171226,0,0,0,0
IMissionTask,0.7863392721522938,0.16666666666666666,0.09090909090909091,0.5,0.15384615384615385
FRDeleteRouteConfirmation,0.7917146748966641,0.5,0.1111111111111111,1.0,0.19999999999999998
AssignedDrone,0.771971583366394,0,0,0,0
RouteTask,0.8055074055989583,0,0,0,0
FlightRoute,0.8030895094076792,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.13333333333333333
Log4Jv2Logger,0.7974468320608139,0,0,0,0
IDroneMonitoringServiceInstance,0.7882023602724075,0,0,0,0
NVector,0.8235581119855245,0,0,0,0
SimpleSimulator,0.8036835268139839,0.3333333333333333,0.125,0.3333333333333333,0.18181818181818182
DispatchQueueManager,0.774134350674493,0,0,0,0
PVector,0.7052308171987534,0,0,0,0
MissionPlanningServiceRemoteFacade,0.7810425639152527,0.5,0.2,0.5,0.28571428571428575
GroundstationConnector,0.7750643822881911,0.2,0.1111111111111111,0.1111111111111111,0.1111111111111111
Configuration,0.8042012254397074,0,0,0,0
DronologyMonitoringManager,0.7966101914644241,0.5,0.25,1.0,0.4
MissionPlanningService,0.7991415725813972,0,0,0,0
MyUI,0.777044540643692,0.20833333333333331,0.2,0.2,0.20000000000000004
VirtualDrone,0.8169258191035345,0.3566849816849817,0.3076923076923077,0.3333333333333333,0.32
PhysicalDrone,0.8371447570183698,0.18333333333333335,0.11764705882352941,0.14285714285714285,0.12903225806451615
FlightZoneManager2,0.8486054445567884,0.9276315789473685,0.5789473684210527,0.55,0.5641025641025641
NVECSimulator,0.8240357786417007,0.41666666666666663,0.16666666666666666,1.0,0.2857142857142857
FREditModeController,0.7575648228327433,0,0,0,0
DroneMonitoringServiceInstance,0.7573230862617493,0,0,0,0
ManagedDrone,0.8275073133409023,0.2,0.125,0.16666666666666666,0.14285714285714288
SimpleTakeoffFlightPlan,0.8651592227128836,0,0,0,0
MissionPlanningServiceInstance,0.8130389494555337,0,0,0,0
ILogger,0.7814211050669352,0,0,0,0
DroneFlightStateManager,0.8092401894656095,0.7236471861471863,0.5454545454545454,0.5,0.5217391304347826
SynchronizationManager,0.8258764472874728,1.0,0.09090909090909091,0.5,0.15384615384615385
WriteDispatcher,0.7746564149856567,0,0,0,0
DummyLockObject,0.7665737867355347,0,0,0,0
DroneConnectorService,0.753302663564682,0,0,0,0
